dt_iso,city_name,temp,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2015-12-23 02:00:00+01:00,Valencia,277.12,1031,93,275.93,280.15,1,0,0,0,0,0,701,mist,mist,50n
2015-12-23 03:00:00+01:00,Valencia,275.99,1031,95,275.99,275.99,1,154,0,0,0,0,800,clear,sky is clear,1
2015-12-23 04:00:00+01:00,Valencia,276.83,1031,100,275.93,279.15,0,0,0,0,0,0,701,mist,mist,50n
2015-12-23 05:00:00+01:00,Valencia,275.5,1031,95,275.5,275.5,0,154,0,0,0,0,800,clear,sky is clear,1
2015-12-23 06:00:00+01:00,Valencia,276.14,1031,93,275.37,278.15,0,0,0,0,0,0,701,mist,mist,50n
2015-12-23 07:00:00+01:00,Valencia,276.14,1031,93,276.14,276.14,0,0,0,0,0,0,800,clear,sky is clear,1
2015-12-23 08:00:00+01:00,Valencia,276.14,1031,93,275.37,278.15,1,0,0,0,0,0,800,clear,sky is clear,01d
2015-12-23 09:00:00+01:00,Valencia,277.043,1031,89,277.043,277.043,1,20,0,0,0,4,800,clear,sky is clear,2
2015-12-23 10:00:00+01:00,Valencia,283.8,1032,93,281.15,284.82,0,0,0,0,0,40,802,clouds,scattered clouds,03d
2015-12-23 11:00:00+01:00,Valencia,283.233,1032,83,283.233,283.233,1,20,0,0,0,41,802,clouds,scattered clouds,3
2015-12-23 12:00:00+01:00,Valencia,288.52,1033,81,285.15,289.82,1,0,0,0,0,75,803,clouds,broken clouds,04d
2015-12-23 13:00:00+01:00,Valencia,288.94,1032,79,288.94,288.94,1,50,0,0,0,75,803,clouds,broken clouds,4
2015-12-23 14:00:00+01:00,Valencia,289.36,1031,77,288.15,289.82,1,101,0,0,0,75,803,clouds,broken clouds,04d
2015-12-23 15:00:00+01:00,Valencia,288.15,1030,77,288.15,288.15,1,101,0,0,0,82,803,clouds,broken clouds,4
2015-12-23 16:00:00+01:00,Valencia,286.94,1030,77,286.48,288.15,1,101,0,0,0,90,804,clouds,overcast clouds,04d
2015-12-23 17:00:00+01:00,Valencia,285.69,1030,79,285.69,285.69,1,50,0,0,0,90,804,clouds,overcast clouds,4
2015-12-23 18:00:00+01:00,Valencia,284.44,1030,82,281.48,287.35,0,0,0,0,0,90,804,clouds,overcast clouds,04n
2015-12-23 19:00:00+01:00,Valencia,283.87,1030,84,283.87,283.87,1,150,0,0,0,82,803,clouds,broken clouds,4
2015-12-23 20:00:00+01:00,Valencia,283.3,1031,87,279.26,287.05,2,300,0,0,0,75,803,clouds,broken clouds,04n
2015-12-23 21:00:00+01:00,Valencia,283.085,1030,81,283.085,283.085,1,150,0,0,0,75,803,clouds,broken clouds,4
2015-12-23 22:00:00+01:00,Valencia,282.87,1030,76,278.15,287.15,1,0,0,0,0,75,803,clouds,broken clouds,04n
2015-12-23 23:00:00+01:00,Valencia,282.915,1030,79,282.915,282.915,1,165,0,0,0,82,803,clouds,broken clouds,4
2015-12-24 00:00:00+01:00,Valencia,282.96,1030,82,279.26,286.85,2,330,0,0,0,90,804,clouds,overcast clouds,04n
2015-12-24 01:00:00+01:00,Valencia,282.98,1029,81,282.98,282.98,1,165,0,0,0,82,803,clouds,broken clouds,4
2015-12-24 02:00:00+01:00,Valencia,283,1029,81,279.82,286.75,0,0,0,0,0,75,803,clouds,broken clouds,04n
2015-12-24 03:00:00+01:00,Valencia,283.04,1029,84,283.04,283.04,0,0,0,0,0,75,803,clouds,broken clouds,4
2015-12-24 04:00:00+01:00,Valencia,283.08,1029,87,280.37,286.25,0,0,0,0,0,75,803,clouds,broken clouds,04n
2015-12-24 05:00:00+01:00,Valencia,282.41,1029,90,282.41,282.41,0,0,0,0,0,75,803,clouds,broken clouds,4
2015-12-24 06:00:00+01:00,Valencia,281.74,1029,93,280.37,284.95,1,0,0,0,0,75,803,clouds,broken clouds,04n
2015-12-24 07:00:00+01:00,Valencia,281.775,1029,90,281.775,281.775,1,130,0,0,0,75,803,clouds,broken clouds,4
2015-12-24 08:00:00+01:00,Valencia,281.81,1029,87,279.26,285.65,2,260,0,0,0,75,803,clouds,broken clouds,04d
2015-12-24 09:00:00+01:00,Valencia,279.728,1029,88,279.728,279.728,2,273,0,0.007,0,43,802,clouds,scattered clouds,3
2015-12-24 10:00:00+01:00,Valencia,282.03,1030,93,278.71,287.05,1,270,0,0,0,20,801,clouds,few clouds,02d
2015-12-24 11:00:00+01:00,Valencia,281.863,1029,78,281.863,281.863,1,143,0,0.007,0,6,800,clear,sky is clear,2
2015-12-24 12:00:00+01:00,Valencia,286.08,1030,67,283.71,288.75,1,0,0,0,0,0,800,clear,sky is clear,01d
2015-12-24 13:00:00+01:00,Valencia,287.465,1029,61,287.465,287.465,1,0,0,0,0,0,800,clear,sky is clear,1
2015-12-24 14:00:00+01:00,Valencia,288.85,1029,55,287.59,290.15,1,0,0,0,0,0,800,clear,sky is clear,01d
2015-12-24 15:00:00+01:00,Valencia,288.312,1028,59,288.312,288.312,1,95,0,0.01,0,0,800,clear,sky is clear,1
2015-12-24 16:00:00+01:00,Valencia,290.37,1028,59,288.35,291.48,1,0,0,0,0,0,800,clear,sky is clear,01d
2015-12-24 17:00:00+01:00,Valencia,285.877,1027,67,285.877,285.877,1,95,0,0.01,0,0,800,clear,sky is clear,1
2015-12-24 18:00:00+01:00,Valencia,283.98,1028,71,282.04,287.15,1,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-24 19:00:00+01:00,Valencia,282.555,1029,79,282.555,282.555,1,0,0,0,0,0,800,clear,sky is clear,1
2015-12-24 20:00:00+01:00,Valencia,281.13,1030,87,279.26,284.05,1,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-24 21:00:00+01:00,Valencia,280.33,1030,87,278.15,283.45,1,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-24 22:00:00+01:00,Valencia,279.7,1030,90,279.7,279.7,1,0,0,0,0,0,800,clear,sky is clear,1
2015-12-24 23:00:00+01:00,Valencia,279.07,1031,93,276.48,282.65,1,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-25 00:00:00+01:00,Valencia,278.835,1031,93,278.835,278.835,1,135,0,0,0,20,801,clouds,few clouds,2
2015-12-25 01:00:00+01:00,Valencia,278.6,1031,93,275.93,283.45,1,270,0,0,0,40,802,clouds,scattered clouds,03n
2015-12-25 02:00:00+01:00,Valencia,278.25,1031,93,278.25,278.25,1,135,0,0,0,24,801,clouds,few clouds,2
2015-12-25 03:00:00+01:00,Valencia,277.9,1031,93,274.82,282.35,0,0,0,0,0,8,800,clear,sky is clear,02n
2015-12-25 04:00:00+01:00,Valencia,277.88,1031,93,275.37,282.05,0,0,0,0,0,8,800,clear,sky is clear,02n
2015-12-25 05:00:00+01:00,Valencia,277.42,1031,93,274.82,282.05,1,13,0,0,0,8,800,clear,sky is clear,02n
2015-12-25 06:00:00+01:00,Valencia,277.375,1031,93,277.375,277.375,1,156,0,0,0,4,800,clear,sky is clear,2
2015-12-25 07:00:00+01:00,Valencia,277.33,1032,93,274.26,282.55,2,300,0,0,0,0,800,clear,sky is clear,01n
2015-12-25 08:00:00+01:00,Valencia,277.46,1032,93,273.71,283.25,1,0,0,0,0,75,803,clouds,broken clouds,04d
2015-12-25 09:00:00+01:00,Valencia,278.68,1032,93,275.93,283.75,1,270,0,0,0,75,803,clouds,broken clouds,04d
2015-12-25 10:00:00+01:00,Valencia,283.61,1033,93,281.15,285.45,0,0,0,0,0,75,803,clouds,broken clouds,04d
2015-12-25 11:00:00+01:00,Valencia,285.36,1034,87,282.15,286.95,0,0,0,0,0,75,803,clouds,broken clouds,04d
2015-12-25 12:00:00+01:00,Valencia,287.48,1033,71,287.15,288.15,3,310,0,0,0,40,802,clouds,scattered clouds,03d
2015-12-25 13:00:00+01:00,Valencia,287.19,1033,67,286.48,288.15,1,0,0,0,0,20,801,clouds,few clouds,02d
2015-12-25 14:00:00+01:00,Valencia,289.34,1032,63,288.95,290.15,0,0,0,0,0,20,801,clouds,few clouds,02d
2015-12-25 15:00:00+01:00,Valencia,288.0105,1031,68,288.0105,288.0105,1,55,0,0.005,0,16,801,clouds,few clouds,2
2015-12-25 16:00:00+01:00,Valencia,289.28,1031,63,287.65,290.15,1,0,0,0,0,20,801,clouds,few clouds,02d
2015-12-25 17:00:00+01:00,Valencia,286.47,1032,67,284.82,289.15,1,0,0,0,0,20,801,clouds,few clouds,02d
2015-12-25 18:00:00+01:00,Valencia,284.12,1032,76,282.59,287.15,1,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-25 19:00:00+01:00,Valencia,282.79,1032,81,282.79,282.79,1,0,0,0,0,10,800,clear,sky is clear,2
2015-12-25 20:00:00+01:00,Valencia,281.46,1033,87,279.82,284.55,1,0,0,0,0,20,801,clouds,few clouds,02n
2015-12-25 21:00:00+01:00,Valencia,280.95,1034,87,278.15,284.35,2,310,0,0,0,75,803,clouds,broken clouds,04n
2015-12-25 22:00:00+01:00,Valencia,280.675,1034,87,280.675,280.675,1,155,0,0,0,57,803,clouds,broken clouds,4
2015-12-25 23:00:00+01:00,Valencia,280.4,1034,87,275.93,284.55,0,0,0,0,0,40,802,clouds,scattered clouds,03n
2015-12-26 00:00:00+01:00,Valencia,280.34,1034,93,275.93,284.85,1,0,0,0,0,75,803,clouds,broken clouds,04n
2015-12-26 01:00:00+01:00,Valencia,279.94,1034,93,275.93,283.65,1,0,0,0,0,75,803,clouds,broken clouds,04n
2015-12-26 02:00:00+01:00,Valencia,280.305,1033,93,280.305,280.305,1,150,0,0,0,75,803,clouds,broken clouds,4
2015-12-26 03:00:00+01:00,Valencia,280.67,1033,93,278.15,283.15,1,300,0,0,0,75,803,clouds,broken clouds,04n
2015-12-26 04:00:00+01:00,Valencia,280.64,1033,90,280.64,280.64,1,293,0,0,0,75,803,clouds,broken clouds,4
2015-12-26 05:00:00+01:00,Valencia,280.61,1033,87,278.71,283.15,1,286,0,0,0,75,803,clouds,broken clouds,04n
2015-12-26 06:00:00+01:00,Valencia,280.31,1033,93,279.26,281.65,0,0,0,0,0,20,801,clouds,few clouds,02n
2015-12-26 07:00:00+01:00,Valencia,280.69,1033,93,279.82,281.55,1,0,0,0,0,75,803,clouds,broken clouds,04n
2015-12-26 08:00:00+01:00,Valencia,281.07,1034,81,279.82,283.15,1,0,0,0,0,75,803,clouds,broken clouds,04d
2015-12-26 09:00:00+01:00,Valencia,281.44,1034,81,279.82,283.15,2,300,0,0,0,75,803,clouds,broken clouds,04d
2015-12-26 10:00:00+01:00,Valencia,284.22,1034,76,283.15,286.35,2,300,0,0,0,75,803,clouds,broken clouds,04d
2015-12-26 11:00:00+01:00,Valencia,284.98,1034,71,283.71,287.05,3,300,0,0,0,75,803,clouds,broken clouds,04d
2015-12-26 12:00:00+01:00,Valencia,287.56,1034,67,286.48,289.25,1,310,0,0,0,40,802,clouds,scattered clouds,03d
2015-12-26 13:00:00+01:00,Valencia,287.86,1034,62,286.48,289.85,2,310,0,0,0,20,801,clouds,few clouds,02d
2015-12-26 14:00:00+01:00,Valencia,289.68,1032,55,289.05,291.15,1,161,0,0,0,20,801,clouds,few clouds,02d
2015-12-26 15:00:00+01:00,Valencia,289.88,1032,55,289.15,291.15,0,0,0,0,0,20,801,clouds,few clouds,02d
2015-12-26 16:00:00+01:00,Valencia,291.04,1032,63,288.75,293.71,1,0,0,0,0,0,800,clear,sky is clear,01d
2015-12-26 17:00:00+01:00,Valencia,287.34,1032,67,286.48,289.15,3,140,0,0,0,0,800,clear,sky is clear,01d
2015-12-26 18:00:00+01:00,Valencia,284.76,1032,76,283.71,287.15,1,140,0,0,0,0,800,clear,sky is clear,01n
2015-12-26 19:00:00+01:00,Valencia,283.13,1032,81,283.13,283.13,1,70,0,0,0,0,800,clear,sky is clear,1
2015-12-26 20:00:00+01:00,Valencia,281.5,1033,87,279.82,284.25,1,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-26 21:00:00+01:00,Valencia,280.26,1033,93,278.15,283.25,0,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-26 22:00:00+01:00,Valencia,279.845,1033,93,279.845,279.845,1,155,0,0,0,37,802,clouds,scattered clouds,3
2015-12-26 23:00:00+01:00,Valencia,279.43,1033,93,276.48,282.65,1,310,0,0,0,75,803,clouds,broken clouds,04n
2015-12-27 00:00:00+01:00,Valencia,276.72,1032,95,276.72,276.72,1,306,0,0,0,37,802,clouds,scattered clouds,3
2015-12-27 01:00:00+01:00,Valencia,279,1033,87,275.37,282.45,3,320,0,0,0,75,803,clouds,broken clouds,04n
2015-12-27 02:00:00+01:00,Valencia,276.245,1032,89,276.245,276.245,3,306,0,0,0,20,801,clouds,few clouds,2
2015-12-27 03:00:00+01:00,Valencia,278.48,1032,81,274.82,282.35,5,310,0,0,0,40,802,clouds,scattered clouds,03n
2015-12-27 04:00:00+01:00,Valencia,277.975,1032,84,277.975,277.975,2,155,0,0,0,20,801,clouds,few clouds,2
2015-12-27 05:00:00+01:00,Valencia,277.47,1032,87,274.26,281.75,0,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-27 06:00:00+01:00,Valencia,277.38,1032,93,274.26,281.85,0,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-27 07:00:00+01:00,Valencia,276.9,1032,93,273.71,281.85,1,260,0,0,0,20,801,clouds,few clouds,02n
2015-12-27 08:00:00+01:00,Valencia,276.67,1033,93,273.15,281.65,0,0,0,0,0,20,801,clouds,few clouds,02d
2015-12-27 09:00:00+01:00,Valencia,280.2,1033,93,278.15,283.25,1,0,0,0,0,20,801,clouds,few clouds,02d
2015-12-27 10:00:00+01:00,Valencia,282.11,1033,87,280.15,284.55,1,0,0,0,0,20,801,clouds,few clouds,02d
2015-12-27 11:00:00+01:00,Valencia,283.74,1034,71,280.37,288.35,1,0,0,0,0,0,800,clear,sky is clear,01d
2015-12-27 12:00:00+01:00,Valencia,285.25,1034,66,282.59,288.95,0,0,0,0,0,0,800,clear,sky is clear,01d
2015-12-27 13:00:00+01:00,Valencia,286.87,1032,67,284.82,289.25,0,0,0,0,0,20,801,clouds,few clouds,02d
2015-12-27 14:00:00+01:00,Valencia,288.34,1032,67,287.59,289.35,1,74,0,0,0,20,801,clouds,few clouds,02d
2015-12-27 15:00:00+01:00,Valencia,288.21,1031,59,286.48,290.15,1,0,0,0,0,20,801,clouds,few clouds,02d
2015-12-27 16:00:00+01:00,Valencia,286.825,1031,68,286.825,286.825,1,60,0,0,0,10,800,clear,sky is clear,2
2015-12-27 17:00:00+01:00,Valencia,285.44,1031,77,283.71,288.15,2,120,0,0,0,0,800,clear,sky is clear,01d
2015-12-27 18:00:00+01:00,Valencia,284.68,1031,82,282.59,287.15,2,80,0,0,0,0,800,clear,sky is clear,01n
2015-12-27 19:00:00+01:00,Valencia,283.98,1031,82,281.48,287.15,1,99,0,0,0,75,803,clouds,broken clouds,04n
2015-12-27 20:00:00+01:00,Valencia,283.34,1031,87,280.93,286.15,0,0,0,0,0,75,803,clouds,broken clouds,04n
2015-12-27 21:00:00+01:00,Valencia,283.16,1031,87,280.93,285.15,1,0,0,0,0,75,803,clouds,broken clouds,04n
2015-12-27 22:00:00+01:00,Valencia,283.36,1031,87,280.93,286.15,1,330,0,0,0,75,803,clouds,broken clouds,04n
2015-12-27 23:00:00+01:00,Valencia,283.57,1031,87,280.93,286.15,0,0,0,0,0,75,803,clouds,broken clouds,04n
2015-12-28 00:00:00+01:00,Valencia,283.87,1031,87,282.04,286.15,1,0,0,0,0,75,803,clouds,broken clouds,04n
2015-12-28 01:00:00+01:00,Valencia,283.5,1030,87,283.5,283.5,1,16,0,0,0,75,803,clouds,broken clouds,4
2015-12-28 02:00:00+01:00,Valencia,283.13,1030,87,280.37,286.15,1,32,0,0,0,75,803,clouds,broken clouds,04n
2015-12-28 03:00:00+01:00,Valencia,283.005,1030,87,283.005,283.005,1,16,0,0,0,75,803,clouds,broken clouds,4
2015-12-28 04:00:00+01:00,Valencia,282.88,1030,87,279.82,286.15,1,0,0,0,0,75,803,clouds,broken clouds,04n
2015-12-28 05:00:00+01:00,Valencia,282.45,1030,90,282.45,282.45,1,0,0,0,0,75,803,clouds,broken clouds,4
2015-12-28 06:00:00+01:00,Valencia,282.02,1030,93,279.26,284.55,1,0,0,0,0,75,803,clouds,broken clouds,04n
2015-12-28 07:00:00+01:00,Valencia,282.165,1029,90,282.165,282.165,1,8,0,0,0,57,803,clouds,broken clouds,4
2015-12-28 08:00:00+01:00,Valencia,282.31,1029,87,279.82,285.15,1,16,0,0,0,40,802,clouds,scattered clouds,03d
2015-12-28 09:00:00+01:00,Valencia,282.54,1029,93,280.37,284.65,1,0,0,0,0,40,802,clouds,scattered clouds,03d
2015-12-28 10:00:00+01:00,Valencia,284.62,1030,93,283.15,285.85,1,16,0,0,0,75,803,clouds,broken clouds,04d
2015-12-28 11:00:00+01:00,Valencia,285.54,1030,93,284.82,287.15,0,0,0,0,0,75,803,clouds,broken clouds,04d
2015-12-28 12:00:00+01:00,Valencia,287.39,1030,77,285.93,288.95,1,0,0,0,0,75,803,clouds,broken clouds,04d
2015-12-28 13:00:00+01:00,Valencia,287.39,1030,77,285.37,289.75,0,0,0,0,0,75,803,clouds,broken clouds,04d
2015-12-28 14:00:00+01:00,Valencia,289.52,1028,67,288.85,290.15,1,0,0,0,0,40,802,clouds,scattered clouds,03d
2015-12-28 15:00:00+01:00,Valencia,287.667,1027,73,287.667,287.667,1,35,0.3,0,0,38,500,rain,light rain,10
2015-12-28 16:00:00+01:00,Valencia,288.19,1028,63,287.04,290.15,2,130,0,0,0,20,801,clouds,few clouds,02d
2015-12-28 17:00:00+01:00,Valencia,286.32,1028,72,284.82,289.15,2,130,0,0,0,20,801,clouds,few clouds,02d
2015-12-28 18:00:00+01:00,Valencia,284.3,1028,82,282.59,287.15,1,130,0,0,0,20,801,clouds,few clouds,02n
2015-12-28 19:00:00+01:00,Valencia,283.515,1028,84,283.515,283.515,1,65,0,0,0,10,800,clear,sky is clear,2
2015-12-28 20:00:00+01:00,Valencia,282.73,1028,87,281.48,284.55,0,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-28 21:00:00+01:00,Valencia,282.18,1028,93,280.37,284.55,1,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-28 22:00:00+01:00,Valencia,282.35,1028,93,282.35,282.35,1,0,0,0,0,10,800,clear,sky is clear,2
2015-12-28 23:00:00+01:00,Valencia,282.52,1029,93,279.82,284.45,1,0,0,0,0,20,801,clouds,few clouds,02n
2015-12-29 00:00:00+01:00,Valencia,282.33,1029,93,282.33,282.33,1,0,0,0,0,10,800,clear,sky is clear,2
2015-12-29 01:00:00+01:00,Valencia,282.14,1029,93,280.37,284.75,1,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-29 02:00:00+01:00,Valencia,282.07,1029,93,282.07,282.07,1,0,0,0,0,0,800,clear,sky is clear,1
2015-12-29 03:00:00+01:00,Valencia,282,1029,93,280.93,284.95,1,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-29 04:00:00+01:00,Valencia,282.09,1028,93,282.09,282.09,1,120,0,0,0,0,800,clear,sky is clear,1
2015-12-29 05:00:00+01:00,Valencia,282.18,1028,93,280.93,284.25,1,240,0,0,0,0,800,clear,sky is clear,01n
2015-12-29 06:00:00+01:00,Valencia,282.39,1028,93,281.48,284.25,1,270,0,0,0,0,800,clear,sky is clear,01n
2015-12-29 07:00:00+01:00,Valencia,283.05,1029,93,281.48,286.85,1,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-29 08:00:00+01:00,Valencia,283.4,1029,93,281.48,286.25,1,0,0,0,0,0,800,clear,sky is clear,01d
2015-12-29 09:00:00+01:00,Valencia,283.99,1029,87,282.04,286.35,2,290,0,0,0,0,800,clear,sky is clear,01d
2015-12-29 10:00:00+01:00,Valencia,285.78,1029,77,285.78,285.78,2,280,0,0,0,10,800,clear,sky is clear,2
2015-12-29 11:00:00+01:00,Valencia,287.57,1030,67,284.82,290.65,2,270,0,0,0,20,801,clouds,few clouds,02d
2015-12-29 12:00:00+01:00,Valencia,288.08,1030,67,285.37,290.95,3,293,0,0,0,20,801,clouds,few clouds,02d
2015-12-29 13:00:00+01:00,Valencia,289.22,1029,63,287.59,291.15,5,250,0,0,0,20,801,clouds,few clouds,02d
2015-12-29 14:00:00+01:00,Valencia,289.83,1028,63,288.15,291.35,6,240,0,0,0,20,801,clouds,few clouds,02d
2015-12-29 15:00:00+01:00,Valencia,291.07,1028,55,289.82,292.15,4,240,0,0,0,20,801,clouds,few clouds,02d
2015-12-29 16:00:00+01:00,Valencia,291,1027,43,288.71,294.15,5,260,0,0,0,20,801,clouds,few clouds,02d
2015-12-29 17:00:00+01:00,Valencia,288.63,1028,42,285.93,293.15,0,0,0,0,0,20,801,clouds,few clouds,02d
2015-12-29 18:00:00+01:00,Valencia,285.296,1028,63,285.296,285.296,0,97,0,0.005,0,10,800,clear,sky is clear,2
2015-12-29 19:00:00+01:00,Valencia,285.27,1029,72,282.04,289.15,3,60,0,0,0,0,800,clear,sky is clear,01n
2015-12-29 20:00:00+01:00,Valencia,283.6,1030,72,279.82,288.15,2,80,0,0,0,0,800,clear,sky is clear,01n
2015-12-29 21:00:00+01:00,Valencia,281,1030,80,281,281,1,179,0,0,0,6,800,clear,sky is clear,2
2015-12-29 22:00:00+01:00,Valencia,280.74,1031,87,277.59,283.85,1,260,0,0,0,20,801,clouds,few clouds,02n
2015-12-29 23:00:00+01:00,Valencia,279.37,1030,87,279.37,279.37,1,274,0,0,0,16,801,clouds,few clouds,2
2015-12-30 00:00:00+01:00,Valencia,280.34,1031,87,276.48,283.95,2,270,0,0,0,20,801,clouds,few clouds,02n
2015-12-30 01:00:00+01:00,Valencia,279.74,1030,87,279.74,279.74,1,135,0,0,0,20,801,clouds,few clouds,2
2015-12-30 02:00:00+01:00,Valencia,279.14,1030,87,274.82,283.45,0,0,0,0,0,20,801,clouds,few clouds,02n
2015-12-30 03:00:00+01:00,Valencia,277.4385,1029,90,277.4385,277.4385,0,142,0,0,0,10,800,clear,sky is clear,2
2015-12-30 04:00:00+01:00,Valencia,278.97,1029,87,274.82,282.85,1,280,0,0,0,0,800,clear,sky is clear,01n
2015-12-30 05:00:00+01:00,Valencia,276.7585,1028,90,276.7585,276.7585,1,272,0,0,0,0,800,clear,sky is clear,1
2015-12-30 06:00:00+01:00,Valencia,277.78,1028,87,273.15,282.05,1,260,0,0,0,0,800,clear,sky is clear,01n
2015-12-30 07:00:00+01:00,Valencia,277.695,1027,90,277.695,277.695,1,250,0,0,0,0,800,clear,sky is clear,1
2015-12-30 08:00:00+01:00,Valencia,277.61,1027,93,272.59,283.35,1,240,0,0,0,0,800,clear,sky is clear,01d
2015-12-30 09:00:00+01:00,Valencia,279.72,1027,86,277.04,284.35,1,260,0,0,0,0,800,clear,sky is clear,01d
2015-12-30 10:00:00+01:00,Valencia,284.96,1027,76,283.15,286.25,1,0,0,0,0,0,800,clear,sky is clear,01d
2015-12-30 11:00:00+01:00,Valencia,286.115,1026,62,286.115,286.115,1,125,0,0,0,0,800,clear,sky is clear,1
2015-12-30 12:00:00+01:00,Valencia,287.27,1026,48,285.37,290.15,2,250,0,0,0,0,800,clear,sky is clear,01d
2015-12-30 13:00:00+01:00,Valencia,288,1025,45,285.93,291.15,3,250,0,0,0,0,800,clear,sky is clear,01d
2015-12-30 14:00:00+01:00,Valencia,289.65,1023,34,288.15,293.15,6,250,0,0,0,0,800,clear,sky is clear,01d
2015-12-30 15:00:00+01:00,Valencia,289.8,1022,37,288.15,293.15,5,250,0,0,0,0,800,clear,sky is clear,01d
2015-12-30 16:00:00+01:00,Valencia,289.05,1022,33,289.05,289.05,3,250,0,0,0,0,800,clear,sky is clear,1
2015-12-30 17:00:00+01:00,Valencia,288.3,1022,30,284.82,293.15,2,250,0,0,0,0,800,clear,sky is clear,01d
2015-12-30 18:00:00+01:00,Valencia,285.77,1023,34,282.04,291.15,4,260,0,0,0,0,800,clear,sky is clear,01n
2015-12-30 19:00:00+01:00,Valencia,284.885,1023,44,284.885,284.885,3,277,0,0,0,0,800,clear,sky is clear,1
2015-12-30 20:00:00+01:00,Valencia,284,1023,54,281.48,286.95,3,294,0,0,0,0,800,clear,sky is clear,01n
2015-12-30 21:00:00+01:00,Valencia,283.51,1024,54,279.82,287.15,0,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-30 22:00:00+01:00,Valencia,282.95,1024,62,280.37,286.55,0,0,0,0,0,0,800,clear,sky is clear,01n
2015-12-30 23:00:00+01:00,Valencia,283.13,1024,66,283.13,283.13,1,130,0,0,0,0,800,clear,sky is clear,1
2015-12-31 00:00:00+01:00,Valencia,283.31,1024,71,281.48,287.35,3,260,0,0,0,0,800,clear,sky is clear,01n
2015-12-31 01:00:00+01:00,Valencia,283.81,1023,63,283.81,283.81,4,280,0,0,0,0,800,clear,sky is clear,1
2015-12-31 02:00:00+01:00,Valencia,284.31,1023,55,282.04,289.15,6,300,0,0,0,0,800,clear,sky is clear,01n
2015-12-31 03:00:00+01:00,Valencia,282.6215,1023,68,282.6215,282.6215,5,291,0,0,0,0,800,clear,sky is clear,1
2015-12-31 04:00:00+01:00,Valencia,283.58,1023,58,280.37,288.15,6,260,0,0,0,0,800,clear,sky is clear,01n
2015-12-31 05:00:00+01:00,Valencia,282.6565,1024,72,282.6565,282.6565,4,266,0,0,0,0,800,clear,sky is clear,1
2015-12-31 06:00:00+01:00,Valencia,284.38,1024,62,282.04,288.15,4,250,0,0,0,0,800,clear,sky is clear,01n
2015-12-31 07:00:00+01:00,Valencia,284.43,1024,67,282.59,287.45,3,210,0,0,0,0,800,clear,sky is clear,01n
2015-12-31 08:00:00+01:00,Valencia,284.24,1024,66,282.59,287.45,2,240,0,0,0,0,800,clear,sky is clear,01n
2015-12-31 09:00:00+01:00,Valencia,285.18,1024,63,282.59,289.15,8,300,0,0,0,20,801,clouds,few clouds,02d
2015-12-31 10:00:00+01:00,Valencia,285.73,1025,63,283.15,289.15,4,300,0,0,0,20,801,clouds,few clouds,02d
2015-12-31 11:00:00+01:00,Valencia,287.36,1025,59,284.82,291.15,4,280,0,0,0,20,801,clouds,few clouds,02d
2015-12-31 12:00:00+01:00,Valencia,287.805,1024,57,287.805,287.805,5,280,0,0,0,20,801,clouds,few clouds,2
2015-12-31 13:00:00+01:00,Valencia,288.25,1024,55,285.93,292.15,6,280,0,0,0,20,801,clouds,few clouds,02d
2015-12-31 14:00:00+01:00,Valencia,288.23,1024,59,286.48,291.15,5,300,0,0,0,20,801,clouds,few clouds,02d
2015-12-31 15:00:00+01:00,Valencia,287.6,1024,59,285.37,291.15,2,270,0,0,0,20,801,clouds,few clouds,02d
2015-12-31 16:00:00+01:00,Valencia,287.48,1023,59,285.37,291.15,1,0,0,0,0,20,801,clouds,few clouds,02d
2015-12-31 17:00:00+01:00,Valencia,287.15,1024,67,285.37,290.15,2,190,0,0,0,20,801,clouds,few clouds,02d
2015-12-31 18:00:00+01:00,Valencia,287.203,1023,71,287.203,287.203,2,226,0,0.025,0,38,802,clouds,scattered clouds,3
2015-12-31 19:00:00+01:00,Valencia,286.93,1024,67,284.82,290.15,5,260,0,0,0,20,801,clouds,few clouds,02n
2015-12-31 20:00:00+01:00,Valencia,286.65,1024,77,284.82,289.15,2,260,0,0,0,20,801,clouds,few clouds,02n
2015-12-31 21:00:00+01:00,Valencia,286.06,1025,82,284.26,288.45,3,70,0,0,0,20,801,clouds,few clouds,02n
2015-12-31 22:00:00+01:00,Valencia,285.825,1025,84,285.825,285.825,3,167,0,0,0,20,801,clouds,few clouds,2
